,popularity,director,runtime,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,profit_adj,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,release_month,runtime_levels
5102,0.359943,Oz Scott,100,2003-08-15,49,4.6,2003,7112115.86869516,22225653.686423,15113537.81772784,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,August,long
5103,0.355981,Tim McCanlies,111,2003-09-19,182,6.6,2003,7112115.86869516,22225653.686423,15113537.81772784,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,September,long
5104,0.355754,Dominique Monfery,7,2003-08-05,14,5.6,2003,1778028.96717379,22225653.686423,20447624.71924921,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,August,short
5105,0.749526,Francis Glebas,75,2003-03-16,40,6.0,2003,1778028.96717379,22225653.686423,20447624.71924921,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,March,short
5106,0.351678,C. Jay Cox,107,2003-07-10,26,6.4,2003,1007549.74806514,971916.862210341,-35632.88585479895,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,July,long
5107,0.350293,Tom McCarthy,88,2003-01-26,107,7.4,2003,592676.322391263,10288640.4811204,9695964.158729138,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,January,short
5108,0.346839,Troy Beyer,105,2003-12-12,19,5.7,2003,592676.322391263,10288640.4811204,9695964.158729138,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,December,long
5109,0.346215,Jonathan Lynn,122,2003-09-17,22,5.3,2003,17780289.6717379,35843377.2214101,18063087.549672205,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,September,very long
5110,0.342268,Alec Baldwin,106,2003-02-19,16,5.1,2003,17780289.6717379,35843377.2214101,18063087.549672205,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,February,long
5111,0.339709,John Crowley,105,2003-08-29,21,5.5,2003,5926763.22391264,5756425.6781521,-170337.54576053936,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,August,long
5112,0.573472,Jonathan Liebesman,86,2003-01-24,57,5.4,2003,5926763.22391264,5756425.6781521,-170337.54576053936,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,January,short
5113,0.335925,Patrick Lussier,85,2003-06-07,16,4.4,2003,5926763.22391264,5756425.6781521,-170337.54576053936,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,June,short
5114,0.333774,Sandy Collora,8,2003-01-01,11,5.9,2003,5926763.22391264,5756425.6781521,-170337.54576053936,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,January,short
5115,0.331948,Andrew Fleming,98,2003-05-23,29,5.5,2003,5926763.22391264,24229351.2754631,18302588.051550463,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,May,normal
5116,0.331169,Clare Kilner,99,2003-07-18,26,5.3,2003,5926763.22391264,24229351.2754631,18302588.051550463,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,July,normal
5117,0.330848,J.T. Petty,77,2003-04-14,11,5.2,2003,5926763.22391264,24229351.2754631,18302588.051550463,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,April,short
5118,0.327103,Philippe Leclerc,90,2003-06-25,10,7.6,2003,5926763.22391264,24229351.2754631,18302588.051550463,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,June,short
5119,0.326083,Scott Jeralds,75,2003-09-30,17,6.1,2003,5926763.22391264,24229351.2754631,18302588.051550463,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,September,short
5120,0.323051,David DeBartolomÃ©,96,2003-01-01,13,5.0,2003,5926763.22391264,24229351.2754631,18302588.051550463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,January,normal
5121,0.3216,Mike Nichols,352,2003-12-07,31,6.1,2003,71121158.6869516,24229351.2754631,-46891807.41148849,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,December,very long
5122,0.317456,Ryan Little,90,2003-09-11,46,6.7,2003,924575.062930371,24229351.2754631,23304776.21253273,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,September,short
5123,0.315387,Alex Zamm,89,2003-03-11,55,4.3,2003,94828211.5826022,24229351.2754631,-70598860.3071391,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,March,short
5124,0.309252,Glen Morgan,100,2003-03-14,30,5.3,2003,26077758.1852156,24229351.2754631,-1848406.9097524993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,March,long
5125,0.463911,Craig Shapiro,90,2003-01-24,24,5.9,2003,26077758.1852156,24229351.2754631,-1848406.9097524993,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,January,short
5126,0.297658,Scott Jeralds,72,2003-03-04,16,5.8,2003,26077758.1852156,24229351.2754631,-1848406.9097524993,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,March,short
5127,0.292143,Norman Jewison,120,2003-12-12,10,5.5,2003,26077758.1852156,24229351.2754631,-1848406.9097524993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,December,very long
5128,0.289415,Nigel Cole,108,2003-09-02,46,6.5,2003,11853526.4478252,114436384.9684,102582858.52057481,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,September,long
5129,0.288118,Jean-Baptiste Andrea|Fabrice Canepa,85,2003-01-30,49,6.5,2003,11853526.4478252,114436384.9684,102582858.52057481,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,January,short
5130,0.284861,William Phillips,97,2003-10-03,18,6.4,2003,9786590.29518599,546421.49148656,-9240168.80369943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,October,normal
5131,0.28249,Isabel Coixet,106,2003-03-07,44,6.7,2003,9786590.29518599,11529870.6495779,1743280.3543919101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,March,long
5132,0.176093,NimrÃ³d Antal,105,2003-11-20,32,6.6,2003,592676.322391263,11529870.6495779,10937194.327186638,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,November,long
5133,0.276911,Ã‰mile Gaudreault,92,2003-06-06,13,5.2,2003,5170387.33057161,3593753.33380431,-1576633.9967672997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June,normal
5134,0.275803,Andrew Jarecki,107,2003-05-30,45,7.4,2003,5170387.33057161,3695911.76614225,-1474475.5644293595,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,May,long
5135,0.275184,Harald Zwart,102,2003-03-12,161,4.9,2003,33189874.0539107,69693773.6270415,36503899.5731308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,March,long
5136,0.268976,Steve Anderson,94,2003-05-16,10,5.2,2003,33189874.0539107,69693773.6270415,36503899.5731308,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,May,normal
5137,0.268921,Erik Van Looy,123,2003-10-15,13,6.3,2003,33189874.0539107,69693773.6270415,36503899.5731308,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,October,very long
5138,0.264295,Reggie Rock Bythewood,110,2003-01-31,30,5.8,2003,28448463.4747806,27868353.0757767,-580110.3990039006,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,January,long
5139,0.347234,Neil Jordan,108,2003-04-03,14,6.2,2003,28448463.4747806,27868353.0757767,-580110.3990039006,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,April,long
5140,0.686322,Simon J. Smith,12,2003-05-23,20,6.5,2003,28448463.4747806,27868353.0757767,-580110.3990039006,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,May,short
5141,0.10239,Adam Elliot,23,2003-10-23,23,6.8,2003,28448463.4747806,27868353.0757767,-580110.3990039006,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,October,short
5142,0.253381,James Cameron,92,2003-04-10,23,6.7,2003,15409584.3821728,20199441.5092478,4789857.127074998,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,April,normal
5143,0.573104,Shari Springer Berman|Robert Pulcini,101,2003-08-15,60,6.7,2003,15409584.3821728,7116367.728632,-8293216.6535408,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,August,long
5144,0.249204,Christian Duguay,179,2003-03-18,65,6.7,2003,15409584.3821728,7116367.728632,-8293216.6535408,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,March,very long
5145,0.248133,Damian Nieman,101,2003-05-18,38,6.3,2003,8060397.98452119,7116367.728632,-944030.2558891894,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,May,long
5146,0.246824,Mark Herman,90,2003-05-09,15,4.8,2003,8060397.98452119,7116367.728632,-944030.2558891894,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,May,short
5147,0.245905,Ron Howard,135,2003-11-26,76,5.8,2003,71121158.6869516,7116367.728632,-64004790.95831959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,November,very long
5148,0.349751,Bobby Farrelly|Peter Farrelly,118,2003-12-10,104,4.8,2003,65194395.463039,40098486.2098443,-25095909.253194705,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,December,very long
5149,0.242306,Merzak Allouache,105,2003-03-19,61,5.1,2003,65194395.463039,40098486.2098443,-25095909.253194705,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,March,long
5150,0.127505,Nicolas Winding Refn,88,2003-01-13,20,5.8,2003,65194395.463039,40098486.2098443,-25095909.253194705,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,January,short
5151,0.241416,Joan Churchill|Nick Broomfield,89,2003-09-09,13,7.3,2003,65194395.463039,40098486.2098443,-25095909.253194705,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,September,short
5152,0.240657,Michael Haneke,113,2003-01-01,15,5.7,2003,65194395.463039,40098486.2098443,-25095909.253194705,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,January,very long
5153,0.23933,David M. Evans,90,2003-05-15,24,4.8,2003,65194395.463039,40098486.2098443,-25095909.253194705,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,May,short
5154,0.237282,Mahiro Maeda,9,2003-02-01,16,7.2,2003,65194395.463039,40098486.2098443,-25095909.253194705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,February,short
5155,0.236258,Michael Oblowitz,90,2003-08-14,15,5.0,2003,16594937.0269553,40098486.2098443,23503549.182889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,August,short
5156,0.235742,Casey La Scala,105,2003-08-15,17,6.3,2003,16594937.0269553,40098486.2098443,23503549.182889,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,August,long
5157,0.226503,Matthew Parkhill,92,2003-01-18,12,5.2,2003,16594937.0269553,40098486.2098443,23503549.182889,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,January,normal
5158,0.141822,Marleen Gorris,97,2003-07-04,11,5.9,2003,16594937.0269553,40098486.2098443,23503549.182889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,July,normal
5159,0.220344,Matthew Bright,90,2003-09-08,10,4.5,2003,16594937.0269553,40098486.2098443,23503549.182889,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,September,short
5160,0.097647,Mark Achbar|Jennifer Abbott,145,2003-09-10,42,7.1,2003,16594937.0269553,5334086.90152137,-11260850.12543393,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,September,very long
5161,0.209749,Richard Kwietniowski,104,2003-05-02,11,6.4,2003,16594937.0269553,5334086.90152137,-11260850.12543393,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,May,long
5162,0.208637,Shinichiro Watanabe,15,2003-06-02,16,6.8,2003,11.8535264478252,5.92676322391264,-5.92676322391256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,June,short
5163,0.207399,Greg Yaitanes,248,2003-03-25,35,6.5,2003,23707052.8956505,5.92676322391264,-23707046.968887273,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,March,very long
5164,0.371487,Robert Altman,112,2003-09-10,12,4.9,2003,17780289.6717379,2704482.81404614,-15075806.857691757,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,September,long
5165,0.394501,Byung-chun Min,114,2003-05-09,14,4.9,2003,7112115.86869516,2704482.81404614,-4407633.054649021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,May,very long
5166,0.202514,Alex Kendrick,120,2003-01-01,13,6.9,2003,7112115.86869516,2704482.81404614,-4407633.054649021,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,January,very long
5167,0.201732,Brad Mirman,98,2003-04-16,13,6.3,2003,7112115.86869516,2704482.81404614,-4407633.054649021,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,April,normal
5168,0.201014,Yves Simoneau,103,2003-01-01,13,6.2,2003,11853526.4478252,2704482.81404614,-9149043.63377906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,January,long
5169,0.208372,RenÃ© Manzor,100,2003-09-09,10,6.5,2003,11853526.4478252,2704482.81404614,-9149043.63377906,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,September,long
5170,0.186848,Richard Schickel,132,2003-05-01,17,6.4,2003,11853526.4478252,2704482.81404614,-9149043.63377906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,May,very long
5171,0.198046,Ron Krauss,100,2003-07-19,16,4.2,2003,8297468.51347769,2704482.81404614,-5592985.69943155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,July,long
5172,0.197848,Steven Ayromlooi,90,2003-12-30,12,6.0,2003,8297468.51347769,2704482.81404614,-5592985.69943155,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,December,short
5173,0.197542,Wayne Kramer,101,2003-01-17,33,6.5,2003,37931284.6330408,2704482.81404614,-35226801.81899466,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,January,long
5174,0.194862,John Robert Hoffman,87,2003-10-10,18,4.9,2003,20150994.9613029,2704482.81404614,-17446512.147256758,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,October,short
5175,0.194794,Kevin Macdonald,106,2003-09-05,60,7.5,2003,20150994.9613029,16459572.1256265,-3691422.835676398,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,September,long
5176,0.193661,Joel Schumacher,98,2003-07-11,26,6.7,2003,20150994.9613029,1860906.45339169,-18290088.50791121,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,July,normal
5177,0.619899,Eric Till,123,2003-10-29,46,6.3,2003,20150994.9613029,1860906.45339169,-18290088.50791121,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,October,very long
5178,0.190667,John Eng|Norton Virgien,84,2003-06-13,32,5.3,2003,20150994.9613029,1860906.45339169,-18290088.50791121,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,June,short
5179,0.190263,Frank Pierson,112,2003-05-31,15,5.9,2003,20150994.9613029,1860906.45339169,-18290088.50791121,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,May,long
5180,0.218799,David Gordon Green,108,2003-08-01,15,5.6,2003,20150994.9613029,1860906.45339169,-18290088.50791121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,August,long
5181,0.104354,Michael Haussman,99,2003-12-14,14,5.9,2003,20150994.9613029,1860906.45339169,-18290088.50791121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,December,normal
5182,0.939084,David Zucker,83,2003-08-21,100,4.4,2003,16594937.0269553,1860906.45339169,-14734030.57356361,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,August,short
5183,0.170297,Stephen Fry,106,2003-05-16,11,5.4,2003,16594937.0269553,1860906.45339169,-14734030.57356361,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,May,long
5184,0.175002,Bryan Singer,133,2003-04-24,2222,6.7,2003,130388790.926078,254790104.865777,124401313.93969898,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,April,very long
5185,0.169652,Sam Weisman,98,2003-09-05,27,5.4,2003,130388790.926078,254790104.865777,124401313.93969898,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,September,normal
5186,0.161748,James Cox,104,2003-10-23,23,6.4,2003,5926763.22391264,2923605.91860799,-3003157.3053046498,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,October,long
5187,0.159996,Michael Polish,103,2003-01-01,10,5.7,2003,5926763.22391264,2923605.91860799,-3003157.3053046498,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,January,long
5188,0.159344,Robert Parigi,88,2003-04-05,11,5.0,2003,5926763.22391264,2923605.91860799,-3003157.3053046498,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,April,short
5189,0.156803,Vincenzo Natali,90,2003-09-09,14,5.5,2003,5926763.22391264,2923605.91860799,-3003157.3053046498,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,September,short
5190,0.154678,John Kent Harrison,175,2003-04-19,12,5.5,2003,5926763.22391264,2923605.91860799,-3003157.3053046498,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,April,very long
5191,0.150064,"Michael Landon, Jr.",88,2003-04-13,14,6.1,2003,5926763.22391264,2923605.91860799,-3003157.3053046498,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,April,short
5192,0.147375,Todd Graff,114,2003-09-05,12,4.9,2003,5926763.22391264,1929936.65001325,-3996826.5738993892,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,September,very long
5193,0.146885,Errol Morris,95,2003-12-09,28,6.7,2003,5926763.22391264,1929936.65001325,-3996826.5738993892,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,December,normal
5194,0.14657,Neil LaBute,96,2003-01-01,13,6.1,2003,5926763.22391264,1929936.65001325,-3996826.5738993892,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,January,normal
5195,0.143004,Rob Reiner,96,2003-06-16,43,5.0,2003,35560579.3434758,18217562.7063402,-17343016.637135595,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June,normal
5196,0.135161999999999,Robert Iscove,90,2003-06-20,12,3.5,2003,14224231.7373903,5834502.48615863,-8389729.25123167,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,June,short
5197,0.121042,Gary Hardwick,105,2003-02-07,12,6.3,2003,14224231.7373903,5834502.48615863,-8389729.25123167,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,February,long
5198,0.126182,Laurent Baffie,90,2003-12-10,12,4.8,2003,674722.876405176,674722.876405176,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,December,short
5199,0.131905,Mike Southon,87,2003-07-01,11,4.5,2003,5926763.22391264,674722.876405176,-5252040.347507464,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,July,short
5200,0.020946,Fred Vogel|Jerami Cruise,77,2003-01-01,11,4.3,2003,355.605793434758,674722.876405176,674367.2706117412,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,January,short
5201,0.126685,Michael Spierig|Peter Spierig,97,2003-09-04,24,5.5,2003,355.605793434758,674722.876405176,674367.2706117412,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,September,normal
5202,0.121449,James Wan,9,2003-01-01,40,6.4,2003,355.605793434758,674722.876405176,674367.2706117412,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,January,short
5203,0.175648,Craig R. Baxley,88,2003-05-12,13,4.9,2003,355.605793434758,674722.876405176,674367.2706117412,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,May,short
5204,0.108463,Andrew R. Jones,9,2003-03-21,17,6.5,2003,355.605793434758,674722.876405176,674367.2706117412,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,March,short
5205,0.20175,Kazuhisa TakenÃ´chi,68,2003-05-18,49,7.2,2003,355.605793434758,674722.876405176,674367.2706117412,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,May,short
5206,0.102769,Tim Fywell,113,2003-05-09,14,7.2,2003,355.605793434758,674722.876405176,674367.2706117412,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,May,very long
5207,0.098984,Christine Jeffs,109,2003-10-17,17,5.6,2003,8297468.51347769,11853526.4478252,3556057.9343475113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,October,long
5208,0.098039,Michael Oblowitz,96,2003-06-01,14,4.3,2003,19795389.1678682,11853526.4478252,-7941862.720043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,June,normal
5209,0.23825,Lauren Lazin,112,2003-01-23,15,8.0,2003,19795389.1678682,9255854.57524784,-10539534.592620362,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,January,long
5210,0.096396,Lars von Trier|JÃ¸rgen Leth,90,2003-11-07,14,5.7,2003,19795389.1678682,9255854.57524784,-10539534.592620362,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,November,short
5211,0.09449,Peter Levin,104,2003-04-07,14,6.0,2003,19795389.1678682,9255854.57524784,-10539534.592620362,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,April,long
5212,0.085589,Aziz Mirza,167,2003-06-12,16,6.3,2003,19795389.1678682,9255854.57524784,-10539534.592620362,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,June,very long
5213,0.080522,Charles Martin Smith,103,2003-01-01,13,4.5,2003,19795389.1678682,9255854.57524784,-10539534.592620362,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,January,long
5214,0.08018,Marco Bellocchio,106,2003-01-01,13,5.3,2003,19795389.1678682,9255854.57524784,-10539534.592620362,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,January,long
5215,0.07715,Jean Becker,95,2003-03-26,15,7.6,2003,19795389.1678682,9255854.57524784,-10539534.592620362,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,March,normal
5217,0.063216,K.C. Bascombe,86,2003-01-01,13,5.0,2003,19795389.1678682,9255854.57524784,-10539534.592620362,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,January,short
5218,0.062876,Francis Palluau,90,2003-04-02,16,5.5,2003,19795389.1678682,9255854.57524784,-10539534.592620362,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,April,short
5219,0.059976,Laurent Bouzereau,127,2003-10-21,10,7.2,2003,19795389.1678682,9255854.57524784,-10539534.592620362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,October,very long
5220,0.168156,Shinichiro Watanabe,10,2003-04-01,12,7.4,2003,19795389.1678682,9255854.57524784,-10539534.592620362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,April,short
5221,0.138667,Gilles Paquet-Brenner,72,2003-05-07,11,4.4,2003,19795389.1678682,9255854.57524784,-10539534.592620362,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,May,short
5222,0.040005,Simon Wincer,49,2003-12-25,11,4.8,2003,19795389.1678682,9255854.57524784,-10539534.592620362,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,December,short
5223,0.039864,Guy Maddin,100,2003-09-17,13,6.1,2003,19795389.1678682,9255854.57524784,-10539534.592620362,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,September,long
5224,0.038307,Tommy Wiseau,99,2003-06-27,59,4.6,2003,19795389.1678682,9255854.57524784,-10539534.592620362,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,June,normal
5225,0.038236,Kevin Lima,89,2003-11-23,11,4.6,2003,19795389.1678682,9255854.57524784,-10539534.592620362,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,November,short
5226,0.027928,Philip G. Atwell,6,2003-06-01,32,6.8,2003,19795389.1678682,9255854.57524784,-10539534.592620362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,June,short
5227,0.046862,Peter Chung,16,2003-06-03,12,7.1,2003,19795389.1678682,9255854.57524784,-10539534.592620362,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,June,short
5228,0.013546,Mahiro Maeda,9,2003-06-01,15,7.2,2003,19795389.1678682,9255854.57524784,-10539534.592620362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,June,short
5229,0.049778,John Kent Harrison,128,2003-04-25,10,4.9,2003,19795389.1678682,9255854.57524784,-10539534.592620362,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,April,very long
5230,6.66898999999999,Peter Richardson,99,1997-11-17,11,5.5,1997,19795389.1678682,9255854.57524784,-10539534.592620362,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,November,normal
5231,4.355219,James Cameron,194,1997-11-18,4654,7.3,1997,271692064.214419,2506405735.41947,2234713671.205051,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,November,very long
5232,3.48891,John Musker|Ron Clements,93,1997-06-26,909,7.0,1997,115469127.291128,343299361.863264,227830234.57213604,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,June,normal
5233,3.153414,Barry Sonnenfeld,98,1997-07-01,2864,6.7,1997,122261428.896488,800663660.846796,678402231.9503081,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,July,normal
5234,3.077454,Andrew Niccol,106,1997-09-07,1117,7.3,1997,48904571.5585954,17025280.2673449,-31879291.291250497,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,September,long
